data,milho_brl_sc,soja_paranagua_brl_sc,boi_cepea_brl_arroba,frango_congelado_brl_kg,arroz_brl_sc,cafe_arabica_brl_sc,acucar_brl_sc,suino_sp_brl_kg,trigo_pr_brl_t,soja_pr_brl_sc,ovos_bastos_brl_cx
2014-05-07,29.62,69.07,123.68,3.22,36.12,467.19,51.92,3.48,831.34,66.56,
2014-05-08,29.54,69.81,123.4,3.27,36.1,457.59,51.76,3.47,829.22,67.29,
2014-05-09,29.41,70.42,122.54,3.23,36.15,428.42,51.75,3.47,829.45,67.53,
2014-05-12,29.48,70.52,122.43,3.25,36.11,430.4,51.73,3.47,830.01,67.42,
2014-05-13,28.85,69.99,123.05,3.31,36.26,422.25,51.48,3.45,830.42,67.3,
2014-05-14,28.96,70.28,122.69,3.31,36.16,422.99,51.28,3.44,825.88,67.43,
2014-05-15,28.75,70.42,121.39,3.31,36.46,443.67,51.56,3.43,828.71,67.62,
2014-05-16,28.35,70.03,121.64,3.31,36.45,426.71,51.6,3.43,826.47,67.28,
2014-05-19,28.43,70.49,121.65,3.34,36.33,421.52,51.15,3.43,823.24,67.41,
2014-05-20,28.02,71.12,121.51,3.3,36.45,418.93,51.37,3.42,821.94,68.38,
2014-05-21,28.01,70.9,120.78,3.29,36.51,400.16,51.23,3.43,814.08,68.27,
2014-05-22,27.95,72.13,120.71,3.27,36.54,403.97,51.37,3.43,809.63,69.2,
2014-05-23,28.0,71.77,120.12,3.25,36.58,415.03,51.46,3.4,811.56,68.8,
2014-05-26,27.88,71.77,120.14,3.25,36.6,418.62,51.73,3.39,810.28,68.93,
2014-05-27,27.88,71.89,120.32,3.19,36.68,413.0,51.55,3.38,801.27,68.58,
2014-05-28,28.03,71.46,120.69,3.1,36.72,406.1,51.49,3.38,801.42,68.69,
2014-05-29,27.74,71.44,120.79,03.06,36.72,415.0,50.67,3.37,806.25,68.51,
2014-05-30,27.71,71.41,120.85,03.03,36.78,403.7,50.97,3.37,802.08,68.48,
2014-06-02,27.78,72.09,120.15,2.95,36.83,396.77,51.18,3.37,797.58,69.05,
2014-06-03,27.71,72.22,120.29,03.01,36.8,400.22,50.79,3.38,796.51,68.95,
2014-06-04,27.33,72.5,120.54,03.01,36.81,397.59,50.29,3.38,794.42,69.3,
2014-06-05,27.28,72.01,121.5,2.99,36.65,401.37,50.1,3.38,798.32,69.02,
2014-06-06,27.11,72.01,121.94,03.04,36.68,402.05,50.17,3.39,793.93,68.31,
2014-06-09,27.03,70.5,121.86,3.11,36.74,384.6,49.9,3.39,785.63,67.38,
2014-06-10,26.87,70.5,122.69,3.12,36.67,384.16,49.86,3.39,786.08,67.69,
2014-06-11,26.67,70.5,122.25,3.12,36.65,401.19,49.76,3.39,780.2,67.59,
2014-06-12,26.66,70.5,122.49,3.12,36.63,399.06,49.76,3.4,778.61,67.52,
2014-06-13,26.42,70.83,122.26,3.12,36.51,399.45,49.58,3.4,778.68,66.84,
2014-06-16,26.24,70.14,122.05,3.13,36.49,398.1,49.13,3.44,775.54,66.82,
2014-06-17,26.23,70.14,122.56,3.16,36.54,391.06,49.3,3.45,774.98,66.54,
2014-06-18,25.93,70.22,122.46,3.16,36.48,387.72,49.02,3.47,779.41,66.65,
2014-06-19,25.93,70.22,122.46,3.16,36.48,387.72,49.02,3.47,779.41,66.65,
2014-06-20,25.9,70.5,122.03,3.15,36.44,396.18,49.24,3.48,773.17,66.97,
2014-06-23,25.91,70.5,122.07,3.18,36.49,399.45,48.8,3.5,776.82,67.06,
2014-06-24,25.52,70.31,122.01,3.22,36.53,399.41,48.9,3.54,775.14,66.84,
2014-06-25,25.48,70.31,121.27,3.24,36.62,406.4,48.45,3.55,768.22,67.02,
2014-06-26,25.18,70.46,121.18,3.24,36.57,399.76,48.78,3.55,763.73,67.38,
2014-06-27,25.16,70.46,121.25,3.26,36.53,388.37,49.01,3.57,759.62,67.52,
2014-06-30,25.16,70.46,121.14,3.22,36.47,401.77,48.92,3.63,748.1,66.33,
2014-07-01,24.46,69.72,121.63,3.18,36.23,378.89,48.42,3.66,742.81,65.23,
2014-07-02,24.89,69.72,121.11,3.18,36.21,381.44,48.52,3.68,737.8,66.35,
2014-07-03,24.66,69.49,120.24,3.18,36.12,391.18,48.64,3.68,725.85,65.82,
2014-07-04,24.73,69.49,120.5,3.19,36.11,386.79,48.26,3.69,725.94,66.29,
2014-07-07,24.39,69.49,119.87,3.2,36.11,387.79,47.99,3.69,715.81,64.9,
2014-07-08,24.48,69.49,119.61,3.27,36.23,387.61,47.72,3.81,713.63,64.84,
2014-07-09,24.48,69.49,119.61,3.27,36.17,388.74,47.72,3.81,713.63,64.74,
2014-07-10,24.35,69.49,118.94,3.17,36.12,371.48,47.97,3.81,712.04,64.63,
2014-07-11,24.28,69.49,119.0,3.17,36.12,364.29,47.73,3.82,711.95,63.66,
2014-07-14,23.98,66.0,119.14,3.13,36.03,369.8,47.21,3.83,701.09,62.73,
2014-07-15,23.91,65.13,119.2,3.13,35.82,368.06,46.78,3.84,695.36,61.82,
2014-07-16,23.84,65.01,119.1,03.07,35.77,367.49,46.44,3.88,692.65,62.13,
2014-07-17,23.55,65.42,119.14,3.12,35.84,375.37,46.63,3.92,682.0,62.76,
2014-07-18,23.43,65.21,119.12,03.06,35.88,387.17,46.68,3.92,678.78,62.02,
2014-07-21,23.1,65.06,118.92,03.06,35.9,386.86,46.64,3.9,678.94,61.94,
2014-07-22,22.99,65.06,119.07,03.05,35.88,379.47,46.33,3.9,671.11,61.83,
2014-07-23,22.88,65.57,118.78,03.04,35.74,396.1,46.55,3.9,669.56,62.21,
2014-07-24,22.91,66.06,118.4,03.04,35.77,399.87,46.5,3.9,655.9,63.19,
2014-07-25,22.71,66.06,118.97,03.04,35.81,398.04,46.19,3.89,649.5,63.02,
2014-07-28,22.77,66.85,119.02,03.08,35.76,403.26,46.29,3.88,649.24,63.74,
2014-07-29,22.69,66.85,118.85,03.03,35.82,403.41,46.08,3.87,644.6,63.95,
2014-07-30,22.73,66.85,118.55,03.03,35.79,416.01,45.92,3.87,644.6,63.79,
2014-07-31,22.73,66.85,118.65,03.02,35.83,431.89,46.09,3.86,642.27,63.89,
2014-08-01,22.93,66.85,118.45,03.02,35.88,464.7,46.03,3.87,631.02,63.93,
2014-08-04,22.88,66.85,119.68,2.97,35.86,438.69,45.78,3.89,620.85,63.41,
2014-08-05,22.72,66.08,119.93,03.01,35.94,437.34,45.8,3.89,614.29,62.98,
2014-08-06,23.2,66.08,119.71,03.01,35.99,445.44,45.98,3.9,607.3,63.61,
2014-08-07,23.41,66.08,120.26,03.01,35.91,433.6,45.55,3.91,599.25,63.49,
2014-08-08,23.22,67.13,120.95,03.01,35.97,416.91,45.4,3.92,598.09,63.92,
2014-08-11,23.21,67.13,120.98,03.04,36.0,441.68,45.52,04.04,597.58,64.14,
2014-08-12,23.21,67.13,121.64,3.1,36.09,429.53,45.68,4.1,590.92,63.37,
2014-08-13,23.1,67.13,121.75,3.18,36.05,429.96,45.39,4.1,589.92,63.18,
2014-08-14,22.97,67.13,122.96,3.2,36.1,435.01,45.46,4.11,584.03,63.21,
2014-08-15,22.91,67.13,123.42,3.32,36.09,441.83,45.63,4.14,583.49,63.59,
2014-08-18,22.85,67.13,124.38,3.38,36.16,436.83,45.51,4.31,582.45,63.56,
2014-08-19,22.8,67.44,125.08,3.48,36.28,416.98,45.3,4.39,580.59,63.2,
2014-08-20,22.79,67.51,125.06,3.49,36.37,420.33,45.51,4.4,580.62,63.77,
2014-08-21,22.66,67.84,125.06,3.49,36.41,422.83,45.57,4.43,580.79,63.73,
2014-08-22,22.64,67.43,124.91,3.49,36.48,422.18,45.37,4.43,577.69,64.25,
2014-08-25,22.73,67.43,125.51,3.49,36.49,427.83,45.54,4.44,581.36,63.89,
2014-08-26,22.82,67.43,125.9,3.39,36.48,448.44,45.47,4.51,572.42,63.21,
2014-08-27,22.79,67.43,127.17,3.36,36.59,457.56,45.38,4.5,565.88,62.95,
2014-08-28,22.65,67.43,127.56,3.38,36.7,457.83,45.37,4.52,558.41,62.76,
2014-08-29,22.59,67.43,127.77,3.37,36.72,455.54,45.11,4.52,544.9,62.33,
2014-09-01,22.51,67.43,128.03,3.38,36.74,452.84,45.1,4.53,540.59,62.02,
2014-09-02,22.31,67.43,128.23,3.38,36.83,461.74,45.24,4.52,539.3,61.71,
2014-09-03,22.22,67.43,129.16,3.47,36.89,448.5,45.52,4.52,543.93,60.81,
2014-09-04,21.93,62.94,128.19,3.47,36.81,448.29,45.13,4.5,540.53,58.96,
2014-09-05,21.93,62.94,128.76,3.47,36.86,446.96,45.05,4.51,534.8,59.35,
2014-09-08,21.87,62.94,128.75,3.54,36.89,427.3,45.0,4.53,532.97,59.1,
2014-09-09,21.76,62.94,128.2,3.59,36.83,427.74,44.69,4.49,529.76,58.69,
2014-09-10,21.8,62.94,128.36,3.65,36.89,406.62,44.71,4.49,519.78,58.69,
2014-09-11,21.98,62.94,128.78,3.67,36.9,421.98,44.81,4.48,517.7,57.69,
2014-09-12,21.84,62.94,128.74,3.68,36.89,424.0,44.4,4.46,518.61,57.9,
2014-09-15,21.99,62.94,128.38,3.72,36.89,419.25,44.51,4.46,516.81,57.9,
2014-09-16,21.89,62.94,128.53,3.72,36.85,424.26,44.29,4.45,518.38,58.33,
2014-09-17,22.03,62.94,128.32,3.72,36.75,424.15,44.47,4.45,516.49,58.2,
2014-09-18,21.99,62.04,128.53,3.7,36.72,419.53,44.24,4.45,518.69,58.33,
2014-09-19,21.94,62.04,128.01,3.7,36.9,412.89,44.43,4.45,518.36,58.78,
2014-09-22,21.95,62.04,128.2,3.66,36.86,417.73,44.24,4.45,519.98,58.28,
2014-09-23,22.1,61.81,128.82,3.66,36.76,425.37,44.23,4.52,515.61,58.35,
2014-09-24,22.09,61.81,128.72,3.54,36.72,434.56,44.11,4.57,514.72,58.7,
2014-09-25,22.11,61.81,128.85,3.54,36.64,419.34,44.47,4.58,518.76,58.59,
2014-09-26,22.11,61.81,129.02,3.54,36.67,443.94,44.83,4.59,518.21,58.51,
2014-09-29,22.16,61.17,128.9,3.55,36.69,459.63,45.47,4.63,514.74,58.48,
2014-09-30,22.02,61.17,129.2,3.55,36.65,470.88,45.57,4.6,514.52,59.24,
2014-10-01,21.78,61.17,129.6,3.55,36.69,479.62,45.46,4.65,515.56,58.7,
2014-10-02,21.91,61.17,130.22,3.53,36.68,496.99,45.91,4.66,513.06,58.75,
2014-10-03,21.98,61.17,130.43,3.53,36.72,501.2,46.07,4.67,516.46,58.59,
2014-10-06,21.94,61.17,130.16,3.77,36.74,510.23,46.43,4.71,517.28,58.27,
2014-10-07,21.79,61.17,130.23,3.72,36.75,508.68,46.53,4.77,517.42,58.27,
2014-10-08,22.04,61.17,130.87,3.75,36.54,504.05,46.68,4.79,525.67,58.21,
2014-10-09,22.07,61.17,131.81,3.74,36.6,511.05,46.74,4.83,529.88,57.92,
2014-10-10,22.0,61.17,131.84,3.74,36.72,507.07,46.79,4.83,529.09,58.13,
2014-10-13,22.39,61.17,132.03,3.75,36.72,503.09,46.99,4.89,535.19,57.85,
2014-10-14,22.87,61.17,132.51,3.75,36.79,507.69,47.22,4.92,528.92,58.72,
2014-10-15,22.78,61.17,132.56,3.75,36.76,498.88,47.4,4.93,529.84,59.21,
2014-10-16,22.82,61.17,133.13,3.75,36.7,508.38,47.68,4.95,534.08,59.37,
2014-10-17,23.74,61.17,133.72,3.75,36.66,493.18,47.8,4.95,528.89,59.09,
2014-10-20,23.83,61.17,134.26,3.7,36.7,471.64,48.04,4.96,530.8,59.04,
2014-10-21,24.57,61.17,135.2,3.73,36.89,462.02,48.45,05.05,530.61,59.52,
2014-10-22,24.66,61.17,136.04,3.69,36.78,459.51,48.57,05.06,535.55,60.29,
2014-10-23,24.96,61.17,136.53,3.68,36.85,457.21,48.69,05.06,534.29,60.67,
2014-10-24,25.1,61.17,137.49,3.72,36.76,446.22,48.64,05.08,538.55,60.98,
2014-10-27,25.37,61.17,137.54,3.75,36.79,446.78,48.73,05.08,536.29,61.23,
2014-10-28,25.99,61.17,138.27,3.7,36.7,448.63,49.17,5.16,544.32,62.15,
2014-10-29,26.17,61.17,138.46,3.66,36.77,438.83,49.19,5.16,546.57,62.02,
2014-10-30,26.35,61.17,139.38,3.64,36.82,439.08,49.18,5.27,547.52,61.92,
2014-10-31,26.21,61.17,140.18,3.62,36.86,442.9,49.09,5.28,546.37,61.45,
2014-11-03,26.53,61.17,139.17,3.64,36.87,435.76,49.46,5.28,545.62,62.47,
2014-11-04,26.44,61.17,140.39,3.65,36.9,442.75,49.51,5.24,542.79,62.54,
2014-11-05,26.77,61.17,140.09,3.65,37.03,441.49,49.44,5.25,536.95,62.46,
2014-11-06,26.58,61.17,140.56,3.66,36.94,440.54,49.97,5.26,544.73,62.69,
2014-11-07,26.81,61.17,142.28,3.66,36.91,451.07,50.22,5.26,544.77,63.46,
2014-11-10,26.93,61.17,142.78,3.7,36.94,449.46,50.64,5.27,542.13,63.45,
2014-11-11,27.29,61.17,142.79,3.72,37.07,453.57,50.8,5.27,547.07,63.45,
2014-11-12,27.77,61.17,143.93,3.72,37.16,453.99,50.86,5.25,545.3,63.91,
2014-11-13,27.55,61.17,144.21,3.72,37.15,464.89,50.72,5.25,551.35,64.81,
2014-11-14,27.84,61.17,143.53,3.72,37.19,478.06,50.71,5.24,551.59,64.54,
2014-11-17,27.92,61.17,143.83,3.72,37.25,462.71,51.2,5.18,552.58,63.82,
2014-11-18,28.58,61.17,143.23,3.71,37.43,468.05,51.62,5.13,546.11,63.17,
2014-11-19,28.75,61.17,143.76,3.7,37.49,495.93,51.6,05.08,544.69,62.32,
2014-11-20,28.4,61.17,142.96,3.7,37.57,473.98,51.6,05.06,549.94,61.65,
2014-11-21,28.36,61.17,143.55,3.68,37.52,466.54,51.79,4.91,546.99,62.37,
2014-11-24,28.69,61.17,144.07,3.73,37.52,479.06,51.86,4.88,544.71,62.31,
2014-11-25,28.43,61.17,144.97,3.72,37.68,480.16,51.92,4.63,542.55,62.39,
2014-11-26,28.07,61.17,145.26,3.71,37.73,468.61,51.99,4.54,543.82,62.73,
2014-11-27,27.93,61.17,145.48,3.71,37.78,464.07,52.12,4.49,542.17,62.47,
2014-11-28,27.52,61.17,145.22,3.73,37.84,448.5,52.0,4.48,545.58,63.14,
2014-12-01,27.1,61.17,144.15,3.7,37.82,455.46,52.19,4.33,545.42,62.06,
2014-12-02,26.76,61.17,144.93,3.68,37.89,459.18,51.97,4.27,548.02,62.65,
2014-12-03,26.78,61.17,145.01,3.68,37.96,466.72,52.09,4.27,544.7,62.03,
2014-12-04,26.71,61.17,144.27,3.56,37.99,459.55,52.24,4.26,544.33,61.83,
2014-12-05,26.61,61.17,143.74,3.56,37.92,453.81,52.35,4.26,544.39,62.07,
2014-12-08,26.69,61.17,142.53,3.56,37.95,447.22,52.21,4.26,542.1,62.14,
2014-12-09,26.74,61.17,142.87,3.49,37.99,454.94,52.2,4.39,544.37,62.4,
2014-12-10,26.95,61.17,143.25,3.47,37.92,453.04,52.45,4.41,545.14,62.8,
2014-12-11,27.24,61.17,143.09,3.41,38.05,452.62,52.31,4.41,546.61,62.87,
2014-12-12,27.44,61.17,143.0,3.41,37.95,452.87,52.05,4.43,545.73,62.99,
2014-12-15,27.93,61.17,141.81,3.5,37.91,454.43,52.06,4.52,546.8,62.68,
2014-12-16,28.11,61.17,141.75,3.44,37.88,453.18,51.96,4.55,545.45,63.1,
2014-12-17,28.09,61.17,142.02,3.43,37.87,451.11,52.04,4.58,545.72,62.64,
2014-12-18,28.4,61.17,140.99,3.43,38.1,458.6,52.15,4.6,547.46,62.56,
2014-12-19,28.49,61.17,142.55,3.47,38.13,459.69,52.11,4.62,549.41,62.21,
2014-12-22,28.54,61.17,142.53,3.48,38.02,457.14,52.08,4.66,545.84,62.29,
2014-12-23,28.67,61.17,143.08,3.38,38.11,452.2,52.02,4.67,544.89,62.45,
2014-12-24,28.67,61.17,143.08,3.38,38.11,452.2,52.02,4.67,544.89,62.45,
2014-12-25,28.67,61.17,143.08,3.38,38.11,452.2,52.02,4.67,544.89,62.45,
2014-12-26,28.66,61.17,143.29,3.38,38.11,450.29,51.8,4.67,540.34,62.31,
2014-12-29,28.72,61.17,143.02,3.58,38.11,457.85,51.94,4.65,544.05,62.3,
2014-12-30,28.75,61.17,143.75,3.58,38.04,454.13,52.11,4.64,544.55,62.04,
2014-12-31,28.75,61.17,143.75,3.58,38.04,454.13,52.11,4.64,544.55,62.04,
2015-01-01,28.75,61.17,143.75,3.58,38.04,454.13,52.11,4.64,544.55,62.04,
2015-01-02,28.72,61.17,144.62,3.58,38.04,450.59,52.05,4.65,544.49,61.8,
2015-01-05,28.55,61.17,143.2,3.68,37.93,459.38,51.85,4.64,553.52,62.3,
2015-01-06,28.2,61.17,142.95,3.59,38.05,469.24,51.53,4.64,560.15,62.29,
2015-01-07,28.1,61.17,143.77,3.64,37.98,472.96,51.28,4.65,564.75,62.02,
2015-01-08,28.04,61.17,143.1,3.62,38.0,493.53,51.05,4.65,566.16,62.1,
2015-01-09,27.95,61.17,143.31,3.62,38.05,493.9,51.11,4.65,566.56,61.56,
2015-01-12,27.62,61.17,143.5,3.5,38.08,499.31,51.02,4.61,564.53,60.89,
2015-01-13,27.6,61.17,143.17,3.52,38.01,490.92,50.73,4.54,569.19,60.83,
2015-01-14,27.46,61.17,142.25,3.43,37.99,494.51,51.03,4.49,565.75,59.47,
2015-01-15,27.48,61.17,142.64,3.42,38.17,490.22,50.56,4.5,567.25,59.1,
2015-01-16,27.25,61.17,142.67,3.42,37.97,476.2,50.76,4.47,569.09,58.46,
2015-01-19,27.23,61.17,142.28,3.4,37.56,472.64,50.49,4.31,568.28,58.75,
2015-01-20,27.29,61.17,142.43,3.35,38.4,452.19,50.56,4.23,567.1,58.21,
2015-01-21,27.1,61.17,142.66,3.28,38.32,447.34,50.91,4.21,564.7,57.74,
2015-01-22,26.87,61.17,142.96,3.28,38.38,440.45,51.15,4.18,563.03,57.49,
2015-01-23,26.79,61.17,142.92,3.28,38.47,442.78,51.08,4.13,567.07,56.92,
2015-01-26,26.77,61.17,142.68,3.3,38.42,442.19,51.17,04.05,567.62,57.05,
2015-01-27,26.62,61.03,142.53,3.3,38.37,449.05,50.91,3.75,564.26,57.04,
2015-01-28,26.56,61.03,143.21,3.27,38.35,455.93,50.87,3.61,563.52,56.74,
2015-01-29,26.62,61.03,143.96,3.27,38.38,445.68,50.88,3.62,562.69,56.78,
2015-01-30,26.78,61.03,143.43,3.22,38.44,445.43,51.0,3.61,565.82,57.58,
2015-02-02,26.85,61.5,143.01,3.22,38.43,456.06,50.56,3.57,567.31,58.17,
2015-02-03,26.94,62.21,142.45,3.28,38.24,442.69,50.66,3.43,565.45,58.54,
2015-02-04,27.13,61.98,143.23,3.28,38.27,469.05,50.42,3.41,566.51,58.52,
2015-02-05,27.6,61.98,143.66,3.33,38.21,475.12,50.14,3.35,570.44,58.83,
2015-02-06,27.65,62.35,143.6,3.33,38.13,482.9,49.99,3.36,571.14,59.14,
2015-02-09,27.64,63.0,143.14,3.46,38.07,483.6,50.01,3.34,569.9,59.62,
2015-02-10,27.62,63.0,143.56,3.53,38.0,463.8,49.89,3.4,562.05,60.18,
2015-02-11,27.63,63.0,143.15,3.53,37.85,475.0,49.92,3.4,564.27,60.12,
2015-02-12,27.72,63.0,143.36,3.54,37.59,482.45,49.97,3.39,567.43,59.89,
2015-02-13,27.97,63.0,143.25,3.54,37.49,487.83,50.18,3.4,567.04,60.02,
2015-02-16,27.97,63.0,143.25,3.54,37.49,487.83,50.18,3.4,567.04,60.02,
2015-02-17,27.97,63.0,143.25,3.54,37.49,487.83,50.18,3.4,567.04,60.02,
2015-02-18,28.04,63.0,142.95,3.54,37.25,455.34,49.99,3.4,566.49,60.43,
2015-02-19,28.18,65.0,143.23,3.52,36.83,451.33,50.16,3.39,568.49,61.42,
2015-02-20,28.35,65.83,143.63,3.52,36.8,462.52,50.0,3.4,574.37,61.57,
2015-02-23,28.77,65.83,143.78,3.51,36.78,450.66,50.26,3.44,573.99,61.16,
2015-02-24,28.84,65.28,143.37,3.52,36.53,446.11,49.97,3.48,574.51,61.24,
2015-02-25,28.94,65.28,143.52,3.57,36.41,432.93,50.02,3.48,574.14,61.62,
2015-02-26,29.03,65.84,143.66,3.55,36.34,430.49,49.94,3.48,574.59,61.38,
2015-02-27,28.96,65.84,144.38,3.54,36.15,432.0,49.92,3.47,570.8,61.71,
2015-03-02,29.31,65.84,143.78,3.56,36.13,432.4,50.4,3.49,572.33,61.84,
2015-03-03,29.34,65.84,143.65,3.54,35.81,425.34,50.54,3.55,573.73,61.64,
2015-03-04,29.46,65.84,144.12,3.51,36.11,431.45,50.55,3.56,575.96,62.42,
2015-03-05,29.44,65.84,143.57,3.51,36.01,428.64,50.31,3.56,580.76,62.0,
2015-03-06,29.42,65.84,144.14,3.51,35.96,442.03,50.5,3.55,579.87,62.45,
2015-03-09,29.49,65.84,144.51,3.51,36.02,435.25,50.83,3.59,582.23,63.31,
2015-03-10,29.64,67.32,143.86,3.5,35.72,429.29,50.99,3.6,585.91,64.07,
2015-03-11,29.67,67.32,144.59,3.49,35.79,429.07,51.25,3.6,595.61,64.09,
2015-03-12,29.7,67.32,145.09,3.49,35.9,432.05,51.22,3.63,597.46,64.46,
2015-03-13,29.65,67.32,145.29,3.49,35.75,431.77,51.23,3.62,600.38,65.47,
2015-03-16,29.61,67.32,144.86,3.47,35.75,462.5,51.44,3.62,601.74,64.89,
2015-03-17,29.56,67.32,144.84,3.47,35.69,462.46,51.05,3.61,607.85,64.89,
2015-03-18,29.53,67.32,145.07,3.46,35.8,468.08,51.02,3.61,601.71,64.91,
2015-03-19,29.77,67.32,146.22,3.46,35.77,482.39,51.17,3.61,604.6,65.3,
2015-03-20,29.67,69.44,145.55,3.46,35.76,470.81,51.28,3.6,609.4,65.69,
2015-03-23,29.44,69.81,146.48,3.36,35.67,457.53,51.06,3.53,623.61,65.3,
2015-03-24,29.12,69.81,146.5,3.36,35.57,452.37,50.91,3.49,631.85,64.99,
2015-03-25,29.05,69.95,146.37,3.36,35.6,458.58,50.97,3.48,635.61,65.42,
2015-03-26,29.09,69.95,146.78,3.3,35.65,458.89,50.94,3.49,636.74,65.39,
2015-03-27,29.1,69.95,147.35,3.3,35.57,458.58,51.17,3.46,649.62,65.61,
2015-03-30,29.13,70.65,147.55,3.35,35.61,441.23,51.19,3.39,655.62,65.96,
2015-03-31,29.38,70.65,147.61,3.38,35.87,445.53,51.32,3.32,661.27,65.69,
2015-04-01,29.3,70.65,147.97,3.37,35.82,451.7,51.59,3.32,668.86,65.4,
2015-04-02,29.28,70.65,148.39,3.37,35.9,463.88,51.7,3.32,669.71,65.25,
2015-04-03,29.28,70.65,148.39,3.37,35.9,463.88,51.7,3.32,669.71,65.25,
2015-04-06,28.95,70.65,148.86,3.38,36.01,470.14,51.8,3.31,670.74,64.34,
2015-04-07,28.69,70.65,149.72,3.39,35.86,461.3,52.02,3.23,670.68,64.13,
2015-04-08,28.54,70.65,149.93,3.39,35.85,445.4,51.56,3.22,671.17,63.88,
2015-04-09,28.47,70.65,149.17,3.39,35.8,442.39,51.5,3.21,669.64,63.0,
2015-04-10,28.35,70.65,148.86,3.39,35.83,438.67,51.57,3.19,675.11,62.88,
2015-04-13,28.17,70.65,149.54,3.34,35.84,439.04,51.4,3.19,677.3,63.02,
2015-04-14,27.73,70.65,149.4,3.34,35.72,442.6,51.44,3.19,687.07,63.17,
2015-04-15,27.46,70.65,149.53,3.32,35.7,445.87,51.57,3.15,683.57,63.36,
2015-04-16,27.4,70.65,149.94,3.32,35.83,450.22,51.41,3.15,686.41,62.97,
2015-04-17,27.08,70.65,149.78,3.32,35.79,452.44,51.19,3.15,686.61,62.87,
2015-04-20,27.08,70.65,150.65,3.31,35.72,452.78,51.52,3.13,681.13,63.2,
2015-04-21,27.08,70.65,150.65,3.31,35.72,452.78,51.52,3.13,681.13,63.2,
2015-04-22,26.99,70.65,149.1,3.3,35.97,456.47,51.55,3.11,687.67,62.79,
2015-04-23,26.93,70.65,150.06,3.3,35.59,450.88,51.66,3.11,685.24,62.82,
2015-04-24,26.73,70.65,150.36,3.29,35.7,442.68,51.73,3.11,687.04,62.27,
2015-04-27,26.56,65.09,149.93,3.34,35.78,418.76,51.56,03.09,686.37,60.94,
2015-04-28,26.36,65.01,149.65,3.35,35.65,426.3,51.73,03.04,680.4,60.51,
2015-04-29,26.2,65.01,148.79,3.36,35.63,426.49,51.54,03.04,682.45,61.23,
2015-04-30,25.98,65.01,149.07,3.36,35.66,435.7,51.44,03.04,683.06,61.75,
2015-05-01,25.98,65.01,149.07,3.36,35.66,435.7,51.44,03.04,683.06,61.75,
2015-05-04,25.91,67.73,149.04,3.37,35.58,430.33,51.54,03.01,683.07,62.92,
2015-05-05,25.82,68.4,149.13,3.39,35.36,432.85,51.46,03.03,683.63,63.7,
2015-05-06,25.79,68.63,149.01,3.39,35.34,420.12,51.47,03.03,682.75,63.56,
2015-05-07,25.64,67.98,149.34,3.43,35.32,421.97,51.26,03.04,681.55,63.28,
2015-05-08,25.63,66.43,148.92,3.42,35.27,430.66,51.13,03.05,678.67,62.29,
2015-05-11,25.62,67.37,147.55,3.49,35.36,426.87,51.4,03.07,677.68,62.8,
2015-05-12,25.62,67.37,149.0,3.49,35.13,427.3,51.46,03.09,674.89,62.83,
2015-05-13,25.42,65.84,148.55,3.48,35.0,426.77,51.34,3.1,671.26,61.63,
2015-05-14,25.39,65.44,149.15,3.48,34.91,425.47,51.47,3.1,670.3,61.17,
2015-05-15,25.28,65.07,148.21,3.48,35.18,428.58,51.58,3.13,668.55,60.92,
2015-05-18,25.26,66.22,147.15,3.41,35.04,436.32,51.38,3.21,669.01,61.57,
2015-05-19,24.99,65.98,147.2,3.35,34.82,431.29,51.7,3.34,670.18,61.62,
2015-05-20,24.97,65.01,146.53,3.31,34.71,427.77,51.65,3.36,666.13,61.02,
2015-05-21,25.13,64.98,147.64,3.31,34.79,415.64,51.38,3.39,664.93,60.9,
2015-05-22,25.11,65.6,147.15,3.31,35.0,414.66,51.08,3.41,668.53,61.22,
2015-05-25,25.07,65.4,146.87,3.28,34.86,410.75,51.05,3.44,665.22,61.26,
2015-05-26,25.28,66.79,146.98,3.21,34.12,402.21,50.75,3.51,665.23,61.66,
2015-05-27,24.96,67.08,146.54,3.13,34.09,408.47,50.46,3.52,670.31,62.29,
2015-05-28,24.94,66.95,146.67,3.13,34.2,409.83,50.29,3.5,668.62,62.32,
2015-05-29,24.91,67.9,146.48,3.12,34.18,411.05,50.05,3.5,669.1,62.96,
2015-06-01,25.0,67.45,147.2,3.16,34.25,427.67,50.01,3.5,662.07,62.46,
2015-06-02,24.79,67.48,147.29,3.22,33.28,437.57,50.07,3.51,663.48,62.56,
2015-06-03,24.82,66.88,146.69,3.22,33.06,438.46,50.21,3.51,663.41,62.4,
2015-06-04,24.82,66.88,146.69,3.22,33.06,438.46,50.21,3.51,663.41,62.4,
2015-06-05,24.85,67.98,147.59,3.22,33.19,436.95,50.43,3.53,658.06,63.42,
2015-06-08,24.85,67.03,147.55,3.45,33.18,434.76,50.68,3.57,664.65,62.27,
2015-06-09,24.65,66.76,146.97,3.45,33.68,434.86,50.74,3.57,660.63,62.38,
2015-06-10,24.81,67.57,147.38,3.45,33.59,435.12,50.48,3.59,664.99,62.28,
2015-06-11,24.89,67.37,147.86,3.45,33.67,422.78,50.24,3.59,658.85,62.52,
2015-06-12,24.79,66.75,147.47,3.45,33.71,429.78,49.9,3.57,655.22,61.91,
